  3608   72.48   18.666  -63.24 9000.0    4.2497    0.5860   34.66  286.00   20.10   25.49    1.1400   36.48400   -1.41500 9000.000
  3610   72.37   18.675  -63.13 9000.0    4.2880    0.5930   34.71  287.00   20.40   25.46    1.1500   36.48500   -1.41600 9000.000
  3612   72.28   18.683  -63.06 9000.0    4.3651    0.6040   34.75  287.00   20.80   25.44    1.1700   36.48500   -1.41600 9000.000
  3614   72.19   18.690  -63.05 9000.0    4.4036    0.6100   34.80  288.00   21.10   25.43    1.1800   36.48500   -1.41600 9000.000
  3616   72.08   18.700  -63.08 9000.0    4.4034    0.6110   34.85  288.00   21.30   25.41    1.1800   36.48600   -1.41600 9000.000
  3618   71.98   18.708  -63.05 9000.0    4.4804    0.6220   34.90  289.00   21.60   25.39    1.2000   36.48600   -1.41600 9000.000
  3620   71.88   18.717  -63.04 9000.0    4.5190    0.6290   34.95  289.00   21.80   25.38    1.2100   36.48600   -1.41600 9000.000
  3622   71.79   18.725  -63.07 9000.0    4.5189    0.6290   34.99  289.00   22.00   25.37    1.2100   36.48700   -1.41600 9000.000
  3624   71.69   18.733  -63.16 9000.0    4.5960    0.6410   35.04  290.00   22.20   25.36    1.2300   36.48700   -1.41600 9000.000
  3626   71.61   18.740  -63.23 9000.0    4.6344    0.6470   35.08  290.00   22.30   25.34    1.2400   36.48800   -1.41600 9000.000
  3628   71.51   18.749  -63.13 9000.0    4.6342    0.6480   35.14  290.00   22.50   25.32    1.2400   36.48800   -1.41700 9000.000
  3630   71.40   18.758  -63.14 9000.0    4.6726    0.6540   35.19  290.00   22.60   25.30    1.2500   36.48800   -1.41700 9000.000
  3632   71.30   18.767  -63.24 9000.0    4.7111    0.6610   35.24  291.00   22.80   25.29    1.2600   36.48900   -1.41700 9000.000
  3634   71.20   18.775  -63.32 9000.0    4.7109    0.6620   35.30  291.00   22.90   25.27    1.2600   36.48900   -1.41700 9000.000
  3636   71.10   18.784  -63.37 9000.0    4.7494    0.6680   35.35  291.00   23.00   25.26    1.2700   36.48900   -1.41700 9000.000
  3638   71.01   18.792  -63.40 9000.0    4.7493    0.6690   35.40  291.00   23.10   25.25    1.2700   36.49000   -1.41700 9000.000
  3640   70.92   18.799  -63.40 9000.0    4.7489    0.6700   35.44  292.00   23.20   25.22    1.2700   36.49000   -1.41800 9000.000
  3642   70.81   18.809  -63.39 9000.0    4.7488    0.6710   35.50  292.00   23.20   25.21    1.2700   36.49100   -1.41800 9000.000
  3644   70.71   18.818  -63.42 9000.0    4.7872    0.6770   35.56  292.00   23.30   25.19    1.2800   36.49100   -1.41800 9000.000
  3646   70.61   18.826  -63.52 9000.0    4.7871    0.6780   35.61  292.00   23.30   25.18    1.2800   36.49100   -1.41800 9000.000
  3648   70.52   18.834  -63.60 9000.0    4.7869    0.6790   35.66  292.00   23.20   25.16    1.2800   36.49200   -1.41800 9000.000
  3650   70.42   18.843  -63.59 9000.0    4.8252    0.6850   35.71  292.00   23.20   25.14    1.2900   36.49200   -1.41800 9000.000
  3652   70.32   18.851  -63.50 9000.0    4.8251    0.6860   35.77  292.00   23.10   25.13    1.2900   36.49300   -1.41800 9000.000
  3654   70.22   18.860  -63.42 9000.0    4.8249    0.6870   35.82  292.00   23.00   25.11    1.2900   36.49300   -1.41900 9000.000
  3656   70.13   18.868  -63.44 9000.0    4.8247    0.6880   35.87  292.00   22.90   25.09    1.2900   36.49300   -1.41900 9000.000
  3658   70.04   18.876  -63.52 9000.0    4.8244    0.6890   35.92  292.00   22.80   25.07    1.2900   36.49400   -1.41900 9000.000
  3660   69.94   18.885  -63.63 9000.0    4.8629    0.6950   35.97  292.00   22.70   25.06    1.3000   36.49400   -1.41900 9000.000
  3662   69.84   18.894  -63.74 9000.0    4.8628    0.6960   36.03  292.00   22.60   25.05    1.3000   36.49400   -1.41900 9000.000
  3664   69.74   18.902  -63.82 9000.0    4.8628    0.6970   36.08  292.00   22.50   25.04    1.3000   36.49500   -1.41900 9000.000
  3666   69.64   18.911  -63.87 9000.0    4.8625    0.6980   36.14  292.00   22.50   25.02    1.3000   36.49500   -1.42000 9000.000
  3668   69.55   18.919  -63.91 9000.0    4.8237    0.6940   36.19  292.00   22.40   25.00    1.2900   36.49600   -1.42000 9000.000
  3670   69.46   18.927  -63.97 9000.0    4.8236    0.6940   36.24  291.00   22.40   24.99    1.2900   36.49600   -1.42000 9000.000
  3672   69.37   18.935  -64.05 9000.0    4.8232    0.6950   36.28  291.00   22.30   24.96    1.2900   36.49600   -1.42000 9000.000
  3674   69.28   18.943  -64.13 9000.0    4.8231    0.6960   36.33  291.00   22.30   24.95    1.2900   36.49700   -1.42000 9000.000
  3676   69.18   18.952  -64.20 9000.0    4.8230    0.6970   36.39  291.00   22.30   24.94    1.2900   36.49700   -1.42000 9000.000
  3678   69.07   18.961  -64.27 9000.0    4.8228    0.6980   36.45  291.00   22.30   24.92    1.2900   36.49800   -1.42000 9000.000
  3680   68.98   18.969  -64.32 9000.0    4.8227    0.6990   36.50  292.00   22.30   24.91    1.2900   36.49800   -1.42100 9000.000
  3682   68.88   18.978  -64.36 9000.0    4.8226    0.7000   36.55  292.00   22.30   24.90    1.2900   36.49800   -1.42100 9000.000
  3684   68.78   18.987  -64.42 9000.0    4.8222    0.7010   36.61  292.00   22.30   24.87    1.2900   36.49900   -1.42100 9000.000
  3686   68.69   18.995  -64.46 9000.0    4.8220    0.7020   36.66  292.00   22.30   24.85    1.2900   36.49900   -1.42100 9000.000
  3688   68.60   19.003  -64.46 9000.0    4.8219    0.7030   36.71  292.00   22.30   24.84    1.2900   36.49900   -1.42100 9000.000
  3690   68.50   19.012  -64.51 9000.0    4.8216    0.7040   36.77  292.00   22.40   24.82    1.2900   36.50000   -1.42100 9000.000
  3692   68.40   19.021  -64.60 9000.0    4.8214    0.7050   36.82  293.00   22.40   24.80    1.2900   36.50000   -1.42200 9000.000
  3694   68.30   19.030  -64.67 9000.0    4.8213    0.7060   36.88  293.00   22.40   24.79    1.2900   36.50000   -1.42200 9000.000
  3696   68.21   19.038  -64.73 9000.0    4.8211    0.7070   36.93  293.00   22.40   24.77    1.2900   36.50100   -1.42200 9000.000
  3698   68.12   19.046  -64.80 9000.0    4.8210    0.7080   36.98  293.00   22.40   24.76    1.2900   36.50100   -1.42200 9000.000
  3700   68.04   19.053  -64.85 9000.0    4.8207    0.7090   37.02  294.00   22.40   24.74    1.2900   36.50100   -1.42200 9000.000
  3702   67.94   19.062  -64.85 9000.0    4.8207    0.7100   37.08  294.00   22.40   24.73    1.2900   36.50200   -1.42200 9000.000
  3704   67.84   19.071  -64.85 9000.0    4.8206    0.7110   37.13  294.00   22.40   24.72    1.2900   36.50200   -1.42300 9000.000
  3706   67.74   19.080  -64.88 9000.0    4.8589    0.7170   37.19  294.00   22.40   24.70    1.3000   36.50300   -1.42300 9000.000
  3708   67.65   19.088  -64.95 9000.0    4.8588    0.7180   37.24  295.00   22.50   24.69    1.3000   36.50300   -1.42300 9000.000
  3710   67.57   19.095  -65.04 9000.0    4.8587    0.7190   37.29  295.00   22.50   24.68    1.3000   36.50300   -1.42300 9000.000
  3712   67.47   19.104  -65.13 9000.0    4.8585    0.7200   37.34  295.00   22.50   24.66    1.3000   36.50400   -1.42300 9000.000
  3714   67.37   19.114  -65.25 9000.0    4.8197    0.7150   37.40  295.00   22.50   24.64    1.2900   36.50400   -1.42300 9000.000
  3716   67.27   19.122  -65.36 9000.0    4.8196    0.7160   37.46  296.00   22.60   24.63    1.2900   36.50400   -1.42300 9000.000
  3718   67.18   19.131  -65.41 9000.0    4.8194    0.7170   37.51  296.00   22.60   24.61    1.2900   36.50500   -1.42400 9000.000
  3720   67.08   19.140  -65.41 9000.0    4.8193    0.7180   37.56  296.00   22.60   24.60    1.2900   36.50500   -1.42400 9000.000
  3722   66.98   19.149  -65.44 9000.0    4.8191    0.7190   37.62  296.00   22.60   24.58    1.2900   36.50600   -1.42400 9000.000
  3724   66.89   19.157  -65.49 9000.0    4.8188    0.7200   37.67  297.00   22.60   24.56    1.2900   36.50600   -1.42400 9000.000
  3726   66.81   19.164  -65.53 9000.0    4.8187    0.7210   37.72  297.00   22.60   24.55    1.2900   36.50600   -1.42400 9000.000
  3728   66.71   19.173  -65.61 9000.0    4.8183    0.7220   37.78  297.00   22.60   24.52    1.2900   36.50700   -1.42500 9000.000
  3730   66.61   19.183  -65.67 9000.0    4.8184    0.7230   37.83  297.00   22.50   24.52    1.2900   36.50700   -1.42500 9000.000
  3732   66.53   19.190  -65.66 9000.0    4.8183    0.7240   37.88  297.00   22.50   24.51    1.2900   36.50700   -1.42500 9000.000
  3734   66.43   19.199  -65.75 9000.0    4.8181    0.7250   37.94  298.00   22.40   24.49    1.2900   36.50800   -1.42500 9000.000
  3736   66.33   19.208  -65.86 9000.0    4.8178    0.7260   37.99  298.00   22.40   24.47    1.2900   36.50800   -1.42500 9000.000
  3738   66.24   19.216  -65.92 9000.0    4.8176    0.7270   38.04  298.00   22.30   24.45    1.2900   36.50800   -1.42600 9000.000
  3740   66.14   19.225  -65.97 9000.0    4.8175    0.7280   38.10  298.00   22.30   24.44    1.2900   36.50900   -1.42600 9000.000
  3742   66.04   19.235  -66.01 9000.0    4.7788    0.7240   38.16  299.00   22.20   24.42    1.2800   36.50900   -1.42600 9000.000
  3744   65.95   19.243  -66.03 9000.0    4.7787    0.7250   38.21  299.00   22.20   24.41    1.2800   36.50900   -1.42600 9000.000
  3746   65.86   19.251  -66.08 9000.0    4.7789    0.7260   38.26  299.00   22.10   24.42    1.2800   36.51000   -1.42600 9000.000
  3748   65.77   19.259  -66.14 9000.0    4.7788    0.7270   38.31  299.00   22.10   24.41    1.2800   36.51000   -1.42700 9000.000
  3750   65.68   19.268  -66.19 9000.0    4.7786    0.7280   38.37  300.00   22.10   24.39    1.2800   36.51100   -1.42700 9000.000
  3752   65.59   19.276  -66.29 9000.0    4.7782    0.7280   38.42  300.00   22.00   24.36    1.2800   36.51100   -1.42700 9000.000
  3754   65.50   19.284  -66.41 9000.0    4.8166    0.7350   38.47  300.00   22.00   24.35    1.2900   36.51100   -1.42700 9000.000
  3756   65.40   19.294  -66.49 9000.0    4.8164    0.7360   38.53  300.00   22.00   24.33    1.2900   36.51200   -1.42700 9000.000
  3758   65.31   19.302  -66.57 9000.0    4.8163    0.7370   38.58  301.00   21.90   24.32    1.2900   36.51200   -1.42800 9000.000
  3760   65.21   19.311  -66.62 9000.0    4.8161    0.7390   38.64  301.00   21.90   24.30    1.2900   36.51200   -1.42800 9000.000
  3762   65.12   19.319  -66.66 9000.0    4.8159    0.7400   38.69  301.00   21.70   24.28    1.2900   36.51300   -1.42800 9000.000
  3764   65.03   19.328  -66.68 9000.0    4.8158    0.7410   38.74  301.00   21.60   24.27    1.2900   36.51300   -1.42800 9000.000
  3766   64.93   19.337  -66.69 9000.0    4.8157    0.7420   38.80  301.00   21.40   24.26    1.2900   36.51300   -1.42900 9000.000
  3768   64.84   19.346  -66.73 9000.0    4.8155    0.7430   38.85  301.00   21.20   24.24    1.2900   36.51400   -1.42900 9000.000
  3770   64.76   19.353  -66.77 9000.0    4.7769    0.7380   38.90  301.00   20.90   24.23    1.2800   36.51400   -1.42900 9000.000
  3772   64.67   19.361  -66.78 9000.0    4.7768    0.7390   38.95  301.00   20.60   24.22    1.2800   36.51400   -1.42900 9000.000
  3774   64.57   19.371  -66.75 9000.0    4.7765    0.7400   39.01  300.00   20.30   24.20    1.2800   36.51500   -1.42900 9000.000
  3776   64.48   19.379  -66.77 9000.0    4.8150    0.7470   39.06  300.00   19.90   24.19    1.2900   36.51500   -1.42900 9000.000
  3778   64.39   19.388  -66.81 9000.0    4.8147    0.7480   39.12  300.00   19.40   24.17    1.2900   36.51500   -1.43000 9000.000
  3780   64.29   19.397  -66.83 9000.0    4.8147    0.7490   39.18  299.00   19.00   24.16    1.2900   36.51500   -1.43000 9000.000
  3782   64.19   19.406  -66.84 9000.0    4.8146    0.7500   39.24  298.00   18.50   24.15    1.2900   36.51600   -1.43000 9000.000
  3784   64.10   19.415  -66.88 9000.0    4.8145    0.7510   39.29  298.00   18.00   24.14    1.2900   36.51600   -1.43000 9000.000
  3786   64.01   19.423  -66.89 9000.0    4.8143    0.7520   39.34  297.00   17.60   24.12    1.2900   36.51600   -1.43000 9000.000
  3788   63.92   19.432  -66.66 9000.0    4.8526    0.7590   39.40  296.00   17.10   24.10    1.3000   36.51700   -1.43100 9000.000
  3790   63.81   19.442  -66.30 9000.0    4.8527    0.7600   39.46  295.00   16.70   24.10    1.3000   36.51700   -1.43100 9000.000
  3792   63.71   19.452  -65.93 9000.0    4.8528    0.7620   39.52  293.00   16.30   24.10    1.3000   36.51700   -1.43100 9000.000
  3794   63.61   19.461  -65.55 9000.0    4.8529    0.7630   39.58  292.00   15.90   24.10    1.3000   36.51800   -1.43100 9000.000
  3796   63.51   19.471  -65.15 9000.0    4.9293    0.7760   39.64  291.00   15.60   24.06    1.3200   36.51800   -1.43100 9000.000
  3798   63.43   19.479  -64.99 9000.0    4.9674    0.7830   39.69  290.00   15.40   24.03    1.3300   36.51800   -1.43100 9000.000
  3800   63.35   19.486  -65.06 9000.0    5.0058    0.7900   39.74  289.00   15.20   24.02    1.3400   36.51800   -1.43100 9000.000
  3802   63.25   19.496  -65.09 9000.0    5.0828    0.8040   39.81  288.00   15.10   24.01    1.3600   36.51900   -1.43100 9000.000
  3804   63.14   19.507  -65.11 9000.0    5.1595    0.8170   39.88  288.00   14.90   23.99    1.3800   36.51900   -1.43100 9000.000
  3806   63.05   19.515  -65.13 9000.0    5.2363    0.8300   39.93  287.00   14.90   23.97    1.4000   36.51900   -1.43100 9000.000
  3808   62.96   19.524  -65.14 9000.0    5.2747    0.8380   39.99  287.00   14.80   23.96    1.4100   36.51900   -1.43100 9000.000
  3810   62.88   19.532  -65.06 9000.0    5.3514    0.8510   40.05  286.00   14.80   23.94    1.4300   36.52000   -1.43100 9000.000
  3812   62.79   19.540  -64.96 9000.0    5.3899    0.8580   40.11  286.00   14.80   23.93    1.4400   36.52000   -1.43200 9000.000
  3814   62.71   19.548  -65.00 9000.0    5.4281    0.8660   40.16  286.00   14.80   23.91    1.4500   36.52000   -1.43200 9000.000
  3816   62.62   19.557  -65.05 9000.0    5.4278    0.8670   40.22  285.00   14.80   23.89    1.4500   36.52000   -1.43200 9000.000
  3818   62.53   19.566  -65.12 9000.0    5.4664    0.8740   40.29  285.00   14.80   23.89    1.4600   36.52100   -1.43200 9000.000
  3820   62.45   19.573  -65.19 9000.0    5.4665    0.8750   40.34  285.00   14.90   23.89    1.4600   36.52100   -1.43200 9000.000
  3822   62.36   19.582  -65.27 9000.0    5.5430    0.8890   40.40  284.00   14.90   23.86    1.4800   36.52100   -1.43200 9000.000
  3824   62.26   19.592  -65.37 9000.0    5.6198    0.9030   40.47  284.00   15.00   23.84    1.5000   36.52100   -1.43200 9000.000
  3826   62.16   19.602  -65.46 9000.0    5.6199    0.9040   40.55  284.00   15.00   23.84    1.5000   36.52200   -1.43200 9000.000
  3828   62.06   19.611  -65.56 9000.0    5.6583    0.9120   40.62  283.00   15.10   23.83    1.5100   36.52200   -1.43200 9000.000
  3830   61.96   19.621  -65.67 9000.0    5.6580    0.9130   40.69  283.00   15.20   23.81    1.5100   36.52200   -1.43200 9000.000
  3832   61.87   19.630  -65.76 9000.0    5.6577    0.9140   40.75  283.00   15.30   23.79    1.5100   36.52200   -1.43200 9000.000
  3834   61.79   19.638  -65.77 9000.0    5.6961    0.9220   40.81  282.00   15.40   23.78    1.5200   36.52300   -1.43200 9000.000
  3836   61.71   19.646  -65.78 9000.0    5.6958    0.9230   40.87  282.00   15.50   23.76    1.5200   36.52300   -1.43300 9000.000
  3838   61.62   19.655  -65.86 9000.0    5.6958    0.9240   40.94  282.00   15.60   23.75    1.5200   36.52300   -1.43300 9000.000
  3840   61.52   19.665  -65.90 9000.0    5.6955    0.9260   41.01  282.00   15.70   23.73    1.5200   36.52300   -1.43300 9000.000
  3842   61.43   19.674  -65.93 9000.0    5.6954    0.9270   41.07  282.00   15.90   23.72    1.5200   36.52400   -1.43300 9000.000
  3844   61.35   19.681  -65.91 9000.0    5.7336    0.9350   41.13  282.00   16.00   23.70    1.5300   36.52400   -1.43300 9000.000
  3846   61.26   19.690  -65.86 9000.0    5.7335    0.9360   41.20  283.00   16.10   23.69    1.5300   36.52400   -1.43300 9000.000
  3848   61.17   19.699  -65.76 9000.0    5.7332    0.9370   41.27  283.00   16.10   23.67    1.5300   36.52500   -1.43300 9000.000
  3850   61.08   19.708  -65.74 9000.0    5.7331    0.9390   41.33  283.00   16.20   23.66    1.5300   36.52500   -1.43300 9000.000
  3852   60.99   19.717  -65.61 9000.0    5.7329    0.9400   41.40  284.00   16.20   23.64    1.5300   36.52500   -1.43300 9000.000
  3854   60.91   19.725  -65.51 9000.0    5.7328    0.9410   41.46  285.00   16.30   23.63    1.5300   36.52500   -1.43300 9000.000
  3856   60.80   19.736  -65.55 9000.0    5.7325    0.9430   41.54  285.00   16.30   23.61    1.5300   36.52600   -1.43300 9000.000
  3858   60.71   19.745  -65.65 9000.0    5.7324    0.9440   41.61  286.00   16.30   23.60    1.5300   36.52600   -1.43300 9000.000
  3860   60.63   19.753  -65.70 9000.0    5.7321    0.9450   41.67  287.00   16.20   23.58    1.5300   36.52600   -1.43300 9000.000
  3862   60.55   19.761  -65.51 9000.0    5.7319    0.9470   41.73  288.00   16.20   23.56    1.5300   36.52700   -1.43300 9000.000
  3864   60.47   19.769  -65.30 9000.0    5.7318    0.9480   41.79  289.00   16.30   23.55    1.5300   36.52700   -1.43300 9000.000
  3866   60.39   19.777  -65.12 9000.0    5.7319    0.9490   41.85  289.00   16.30   23.55    1.5300   36.52700   -1.43400 9000.000
  3868   60.30   19.786  -64.98 9000.0    5.7318    0.9510   41.92  290.00   16.30   23.54    1.5300   36.52700   -1.43400 9000.000
  3870   60.20   19.796  -64.77 9000.0    5.7317    0.9520   41.99  290.00   16.40   23.53    1.5300   36.52800   -1.43400 9000.000
  3872   60.12   19.805  -64.66 9000.0    5.7699    0.9600   42.05  291.00   16.50   23.51    1.5400   36.52800   -1.43400 9000.000
  3874   60.03   19.814  -64.64 9000.0    5.7696    0.9610   42.12  291.00   16.60   23.49    1.5400   36.52800   -1.43400 9000.000
  3876   59.93   19.824  -64.56 9000.0    5.7695    0.9630   42.19  291.00   16.80   23.48    1.5400   36.52800   -1.43400 9000.000
  3878   59.83   19.834  -64.42 9000.0    5.8077    0.9710   42.27  291.00   17.00   23.46    1.5500   36.52900   -1.43400 9000.000
  3880   59.76   19.841  -64.28 9000.0    5.8845    0.9850   42.33  290.00   17.20   23.45    1.5700   36.52900   -1.43400 9000.000
  3882   59.68   19.849  -64.18 9000.0    5.8845    0.9860   42.39  290.00   17.40   23.44    1.5700   36.52900   -1.43400 9000.000
  3884   59.59   19.859  -64.06 9000.0    5.9226    0.9940   42.46  290.00   17.60   23.42    1.5800   36.53000   -1.43400 9000.000
