  4730   37.17   22.449  -64.52    1.0    8.6718    2.3300   44.51 9000.00 9000.00   38.26    2.0700 9000.00000 9000.00000 9000.000
  4732   37.11   22.458  -64.51    1.0    8.6291    2.3300   44.62 9000.00 9000.00   38.25    2.0600 9000.00000 9000.00000 9000.000
  4734   37.05   22.468  -64.48    1.0    8.6291    2.3300   44.73 9000.00 9000.00   38.24    2.0600 9000.00000 9000.00000 9000.000
  4736   36.99   22.478  -64.50    1.0    8.6290    2.3300   44.84 9000.00 9000.00   38.23    2.0600 9000.00000 9000.00000 9000.000
  4738   36.93   22.488  -64.53    1.0    8.6290    2.3400   44.95 9000.00 9000.00   38.22    2.0600 9000.00000 9000.00000 9000.000
  4740   36.88   22.496  -64.61    1.0    8.6289    2.3400   45.04 9000.00 9000.00   38.21    2.0600 9000.00000 9000.00000 9000.000
  4742   36.82   22.506  -64.69    1.0    8.6286    2.3400   45.15 9000.00 9000.00   38.19    2.0600 9000.00000 9000.00000 9000.000
  4744   36.77   22.515  -64.71    1.0    8.6288    2.3500   45.24 9000.00 9000.00   38.19    2.0600 9000.00000 9000.00000 9000.000
  4746   36.72   22.523  -64.67    1.0    8.6285    2.3500   45.34 9000.00 9000.00   38.17    2.0600 9000.00000 9000.00000 9000.000
  4748   36.66   22.533  -64.69    1.0    8.6284    2.3500   45.45 9000.00 9000.00   38.16    2.0600 9000.00000 9000.00000 9000.000
  4750   36.59   22.545  -64.80    1.0    8.5857    2.3500   45.58 9000.00 9000.00   38.15    2.0500 9000.00000 9000.00000 9000.000
  4752   36.53   22.555  -64.90    1.0    8.5433    2.3400   45.69 9000.00 9000.00   38.15    2.0400 9000.00000 9000.00000 9000.000
  4754   36.48   22.563  -64.92    1.0    8.5432    2.3400   45.78 9000.00 9000.00   38.14    2.0400 9000.00000 9000.00000 9000.000
  4756   36.42   22.573  -64.95    1.0    8.5435    2.3500   45.89 9000.00 9000.00   38.14    2.0400 9000.00000 9000.00000 9000.000
  4758   36.36   22.583  -64.99    1.0    8.5432    2.3500   46.00 9000.00 9000.00   38.12    2.0400 9000.00000 9000.00000 9000.000
  4760   36.31   22.591  -65.03    1.0    8.5431    2.3500   46.10 9000.00 9000.00   38.11    2.0400 9000.00000 9000.00000 9000.000
  4762   36.25   22.601  -65.03    1.0    8.5004    2.3400   46.21 9000.00 9000.00   38.10    2.0300 9000.00000 9000.00000 9000.000
  4764   36.20   22.610  -65.04    1.0    8.5003    2.3500   46.30 9000.00 9000.00   38.09    2.0300 9000.00000 9000.00000 9000.000
  4766   36.15   22.618  -65.07    1.0    8.5002    2.3500   46.39 9000.00 9000.00   38.08    2.0300 9000.00000 9000.00000 9000.000
  4768   36.09   22.628  -65.19    1.0    8.5005    2.3600   46.50 9000.00 9000.00   38.08    2.0300 9000.00000 9000.00000 9000.000
  4770   36.04   22.637  -65.28    1.0    8.5004    2.3600   46.60 9000.00 9000.00   38.07    2.0300 9000.00000 9000.00000 9000.000
  4772   35.98   22.647  -65.37    1.0    8.5001    2.3600   46.71 9000.00 9000.00   38.05    2.0300 9000.00000 9000.00000 9000.000
  4774   35.92   22.657  -65.46    1.0    8.5431    2.3800   46.82 9000.00 9000.00   38.05    2.0400 9000.00000 9000.00000 9000.000
  4776   35.85   22.669  -65.51    1.0    8.5001    2.3700   46.95 9000.00 9000.00   38.03    2.0300 9000.00000 9000.00000 9000.000
  4778   35.79   22.679  -65.55    1.0    8.5001    2.3700   47.06 9000.00 9000.00   38.02    2.0300 9000.00000 9000.00000 9000.000
  4780   35.73   22.689  -65.60    1.0    8.5001    2.3800   47.18 9000.00 9000.00   38.01    2.0300 9000.00000 9000.00000 9000.000
  4782   35.68   22.698  -65.65    1.0    8.5000    2.3800   47.27 9000.00 9000.00   38.00    2.0300 9000.00000 9000.00000 9000.000
  4784   35.63   22.706  -65.71    1.0    8.4146    2.3600   47.36 9000.00 9000.00   37.99    2.0100 9000.00000 9000.00000 9000.000
  4786   35.57   22.717  -65.78    1.0    8.3718    2.3500   47.48 9000.00 9000.00   37.98    2.0000 9000.00000 9000.00000 9000.000
  4788   35.52   22.725  -65.77    1.0    8.4148    2.3700   47.57 9000.00 9000.00   37.98    2.0100 9000.00000 9000.00000 9000.000
  4790   35.47   22.734  -65.75    1.0    8.3720    2.3600   47.66 9000.00 9000.00   37.97    2.0000 9000.00000 9000.00000 9000.000
  4792   35.41   22.744  -65.79    1.0    8.4147    2.3800   47.77 9000.00 9000.00   37.96    2.0100 9000.00000 9000.00000 9000.000
  4794   35.35   22.754  -65.80    1.0    8.4147    2.3800   47.89 9000.00 9000.00   37.95    2.0100 9000.00000 9000.00000 9000.000
  4796   35.29   22.765  -65.58    1.0    8.4147    2.3800   48.00 9000.00 9000.00   37.94    2.0100 9000.00000 9000.00000 9000.000
  4798   35.24   22.773  -65.40    1.0    8.4146    2.3900   48.09 9000.00 9000.00   37.93    2.0100 9000.00000 9000.00000 9000.000
  4800   35.18   22.784  -65.45    1.0    8.4143    2.3900   48.21 9000.00 9000.00   37.91    2.0100 9000.00000 9000.00000 9000.000
  4802   35.13   22.792  -65.53    1.0    8.4146    2.4000   48.30 9000.00 9000.00   37.91    2.0100 9000.00000 9000.00000 9000.000
  4804   35.07   22.803  -65.58    1.0    8.4575    2.4100   48.42 9000.00 9000.00   37.91    2.0200 9000.00000 9000.00000 9000.000
  4806   35.01   22.813  -65.43    1.0    8.5002    2.4300   48.53 9000.00 9000.00   37.90    2.0300 9000.00000 9000.00000 9000.000
  4808   34.95   22.823  -65.38    1.0    8.4997    2.4300   48.65 9000.00 9000.00   37.87    2.0300 9000.00000 9000.00000 9000.000
  4810   34.90   22.832  -65.44    1.0    8.5423    2.4500   48.74 9000.00 9000.00   37.86    2.0400 9000.00000 9000.00000 9000.000
  4812   34.84   22.843  -65.44    1.0    8.5423    2.4500   48.86 9000.00 9000.00   37.85    2.0400 9000.00000 9000.00000 9000.000
  4814   34.79   22.851  -65.34    1.0    8.5423    2.4600   48.96 9000.00 9000.00   37.84    2.0400 9000.00000 9000.00000 9000.000
  4816   34.73   22.862  -65.32    1.0    8.5426    2.4600   49.07 9000.00 9000.00   37.84    2.0400 9000.00000 9000.00000 9000.000
  4818   34.68   22.871  -65.37    1.0    8.5425    2.4600   49.17 9000.00 9000.00   37.83    2.0400 9000.00000 9000.00000 9000.000
  4820   34.62   22.881  -65.41    1.0    8.5425    2.4700   49.29 9000.00 9000.00   37.82    2.0400 9000.00000 9000.00000 9000.000
  4822   34.57   22.890  -65.42    1.0    8.5852    2.4800   49.38 9000.00 9000.00   37.81    2.0500 9000.00000 9000.00000 9000.000
  4824   34.52   22.899  -65.38    1.0    8.6281    2.5000   49.48 9000.00 9000.00   37.81    2.0600 9000.00000 9000.00000 9000.000
  4826   34.46   22.909  -65.30    1.0    8.6708    2.5200   49.60 9000.00 9000.00   37.80    2.0700 9000.00000 9000.00000 9000.000
  4828   34.41   22.918  -65.27    1.0    8.6708    2.5200   49.70 9000.00 9000.00   37.79    2.0700 9000.00000 9000.00000 9000.000
  4830   34.36   22.927  -65.28    1.0    8.6707    2.5200   49.80 9000.00 9000.00   37.78    2.0700 9000.00000 9000.00000 9000.000
  4832   34.32   22.934  -65.32    1.0    8.6706    2.5300   49.88 9000.00 9000.00   37.77    2.0700 9000.00000 9000.00000 9000.000
  4834   34.27   22.943  -65.36    1.0    8.6706    2.5300   49.98 9000.00 9000.00   37.76    2.0700 9000.00000 9000.00000 9000.000
  4836   34.22   22.952  -65.31    1.0    8.6706    2.5300   50.08 9000.00 9000.00   37.75    2.0700 9000.00000 9000.00000 9000.000
  4838   34.17   22.961  -65.14    1.0    8.6705    2.5400   50.18 9000.00 9000.00   37.74    2.0700 9000.00000 9000.00000 9000.000
  4840   34.11   22.971  -65.12    1.0    8.7130    2.5500   50.30 9000.00 9000.00   37.72    2.0800 9000.00000 9000.00000 9000.000
  4842   34.05   22.982  -65.23    1.0    8.7557    2.5700   50.42 9000.00 9000.00   37.71    2.0900 9000.00000 9000.00000 9000.000
  4844   33.99   22.993  -65.16    1.0    8.7130    2.5600   50.54 9000.00 9000.00   37.70    2.0800 9000.00000 9000.00000 9000.000
  4846   33.95   23.000  -64.96    1.0    8.7132    2.5700   50.62 9000.00 9000.00   37.70    2.0800 9000.00000 9000.00000 9000.000
  4848   33.90   23.009  -64.96    1.0    8.7128    2.5700   50.73 9000.00 9000.00   37.68    2.0800 9000.00000 9000.00000 9000.000
  4850   33.85   23.018  -65.04    1.0    8.7128    2.5700   50.83 9000.00 9000.00   37.67    2.0800 9000.00000 9000.00000 9000.000
  4852   33.80   23.027  -65.09    1.0    8.7128    2.5800   50.93 9000.00 9000.00   37.66    2.0800 9000.00000 9000.00000 9000.000
  4854   33.74   23.038  -65.06    1.0    8.7555    2.5900   51.05 9000.00 9000.00   37.65    2.0900 9000.00000 9000.00000 9000.000
  4856   33.68   23.049  -65.08    1.0    8.7555    2.6000   51.17 9000.00 9000.00   37.64    2.0900 9000.00000 9000.00000 9000.000
  4858   33.63   23.058  -65.15    1.0    8.7557    2.6000   51.28 9000.00 9000.00   37.64    2.0900 9000.00000 9000.00000 9000.000
  4860   33.59   23.065  -65.20    1.0    8.7984    2.6200   51.36 9000.00 9000.00   37.63    2.1000 9000.00000 9000.00000 9000.000
  4862   33.53   23.076  -65.10    1.0    8.8408    2.6400   51.48 9000.00 9000.00   37.61    2.1100 9000.00000 9000.00000 9000.000
  4864   33.48   23.085  -65.01    1.0    8.8408    2.6400   51.59 9000.00 9000.00   37.60    2.1100 9000.00000 9000.00000 9000.000
  4866   33.42   23.096  -65.05    1.0    8.8408    2.6500   51.71 9000.00 9000.00   37.59    2.1100 9000.00000 9000.00000 9000.000
  4868   33.35   23.109  -65.14    1.0    8.8408    2.6500   51.86 9000.00 9000.00   37.58    2.1100 9000.00000 9000.00000 9000.000
  4870   33.30   23.118  -65.12    1.0    8.8411    2.6500   51.96 9000.00 9000.00   37.58    2.1100 9000.00000 9000.00000 9000.000
  4872   33.25   23.127  -65.06    1.0    8.8411    2.6600   52.07 9000.00 9000.00   37.57    2.1100 9000.00000 9000.00000 9000.000
  4874   33.20   23.136  -64.96    1.0    8.8410    2.6600   52.17 9000.00 9000.00   37.56    2.1100 9000.00000 9000.00000 9000.000
  4876   33.14   23.147  -64.82    1.0    8.7983    2.6500   52.30 9000.00 9000.00   37.55    2.1000 9000.00000 9000.00000 9000.000
  4878   33.10   23.154  -64.75    1.0    8.8837    2.6800   52.38 9000.00 9000.00   37.54    2.1200 9000.00000 9000.00000 9000.000
  4880   33.05   23.164  -64.58    1.0    8.8836    2.6900   52.49 9000.00 9000.00   37.53    2.1200 9000.00000 9000.00000 9000.000
  4882   33.00   23.173  -64.57    1.0    8.8839    2.6900   52.60 9000.00 9000.00   37.53    2.1200 9000.00000 9000.00000 9000.000
  4884   32.95   23.182  -64.58    1.0    8.8836    2.7000   52.70 9000.00 9000.00   37.51    2.1200 9000.00000 9000.00000 9000.000
  4886   32.90   23.191  -64.43    1.0    8.8835    2.7000   52.81 9000.00 9000.00   37.50    2.1200 9000.00000 9000.00000 9000.000
  4888   32.85   23.201  -64.10    1.0    8.8835    2.7000   52.92 9000.00 9000.00   37.49    2.1200 9000.00000 9000.00000 9000.000
  4890   32.80   23.210  -63.72    1.0    8.9692    2.7300   53.02 9000.00 9000.00   37.49    2.1400 9000.00000 9000.00000 9000.000
  4892   32.74   23.221  -63.55    1.0    8.9689    2.7400   53.15 9000.00 9000.00   37.47    2.1400 9000.00000 9000.00000 9000.000
  4894   32.68   23.233  -63.46    1.0    8.9690    2.7400   53.28 9000.00 9000.00   37.46    2.1400 9000.00000 9000.00000 9000.000
  4896   32.63   23.242  -63.34    1.0    9.0119    2.7600   53.39 9000.00 9000.00   37.46    2.1500 9000.00000 9000.00000 9000.000
  4898   32.57   23.253  -63.17    1.0    9.0120    2.7700   53.52 9000.00 9000.00   37.45    2.1500 9000.00000 9000.00000 9000.000
  4900   32.52   23.263  -63.14    1.0    9.0546    2.7800   53.63 9000.00 9000.00   37.44    2.1600 9000.00000 9000.00000 9000.000
  4902   32.47   23.272  -62.94    1.0    9.2255    2.8400   53.74 9000.00 9000.00   37.43    2.2000 9000.00000 9000.00000 9000.000
  4904   32.42   23.282  -62.49    1.0    9.2251    2.8500   53.86 9000.00 9000.00   37.41    2.2000 9000.00000 9000.00000 9000.000
  4906   32.38   23.289  -62.08    1.0    9.2681    2.8600   53.95 9000.00 9000.00   37.41    2.2100 9000.00000 9000.00000 9000.000
  4908   32.33   23.299  -61.82    1.0    9.3111    2.8800   54.06 9000.00 9000.00   37.41    2.2200 9000.00000 9000.00000 9000.000
  4910   32.28   23.309  -61.57    1.0    9.3965    2.9100   54.17 9000.00 9000.00   37.40    2.2400 9000.00000 9000.00000 9000.000
  4912   32.22   23.320  -61.36    1.0    9.4392    2.9300   54.31 9000.00 9000.00   37.39    2.2500 9000.00000 9000.00000 9000.000
  4914   32.17   23.330  -61.21    1.0    9.4392    2.9300   54.43 9000.00 9000.00   37.38    2.2500 9000.00000 9000.00000 9000.000
  4916   32.12   23.339  -60.99    1.0    9.4816    2.9500   54.54 9000.00 9000.00   37.36    2.2600 9000.00000 9000.00000 9000.000
  4918   32.07   23.349  -60.82    1.0    9.5243    2.9700   54.66 9000.00 9000.00   37.35    2.2700 9000.00000 9000.00000 9000.000
  4920   32.02   23.359  -60.67    1.0    9.5670    2.9900   54.78 9000.00 9000.00   37.34    2.2800 9000.00000 9000.00000 9000.000
  4922   31.97   23.368  -60.52    1.0    9.6097    3.0100   54.90 9000.00 9000.00   37.33    2.2900 9000.00000 9000.00000 9000.000
  4924   31.90   23.382  -60.39    1.0    9.6952    3.0400   55.06 9000.00 9000.00   37.32    2.3100 9000.00000 9000.00000 9000.000
  4926   31.85   23.392  -60.37    1.0    9.7382    3.0600   55.18 9000.00 9000.00   37.32    2.3200 9000.00000 9000.00000 9000.000
  4928   31.80   23.402  -60.43    1.0    9.7809    3.0800   55.31 9000.00 9000.00   37.31    2.3300 9000.00000 9000.00000 9000.000
  4930   31.76   23.409  -60.39    1.0    9.8235    3.0900   55.40 9000.00 9000.00   37.30    2.3400 9000.00000 9000.00000 9000.000
  4932   31.71   23.419  -60.39    1.0    9.9089    3.1200   55.53 9000.00 9000.00   37.29    2.3600 9000.00000 9000.00000 9000.000
  4934   31.66   23.429  -60.47    1.0    9.9513    3.1400   55.65 9000.00 9000.00   37.27    2.3700 9000.00000 9000.00000 9000.000
  4936   31.60   23.441  -60.55    1.0    9.9517    3.1500   55.80 9000.00 9000.00   37.27    2.3700 9000.00000 9000.00000 9000.000
  4938   31.55   23.451  -60.58    1.0    9.9517    3.1500   55.92 9000.00 9000.00   37.26    2.3700 9000.00000 9000.00000 9000.000
  4940   31.50   23.461  -60.56    1.0    9.9520    3.1600   56.05 9000.00 9000.00   37.26    2.3700 9000.00000 9000.00000 9000.000
  4942   31.46   23.469  -60.54    1.0    9.9943    3.1800   56.15 9000.00 9000.00   37.24    2.3800 9000.00000 9000.00000 9000.000
  4944   31.41   23.478  -60.54    1.0   10.0367    3.2000   56.27 9000.00 9000.00   37.22    2.3900 9000.00000 9000.00000 9000.000
  4946   31.36   23.488  -60.57    1.0   10.0370    3.2000   56.40 9000.00 9000.00   37.22    2.3900 9000.00000 9000.00000 9000.000
  4948   31.31   23.498  -60.59    1.0   10.0370    3.2100   56.53 9000.00 9000.00   37.21    2.3900 9000.00000 9000.00000 9000.000
  4950   31.26   23.508  -60.67    1.0   10.0373    3.2100   56.65 9000.00 9000.00   37.21    2.3900 9000.00000 9000.00000 9000.000
  4952   31.21   23.518  -60.78    1.0    9.9942    3.2000   56.78 9000.00 9000.00   37.19    2.3800 9000.00000 9000.00000 9000.000
  4954   31.16   23.528  -60.82    1.0    9.9515    3.1900   56.91 9000.00 9000.00   37.18    2.3700 9000.00000 9000.00000 9000.000
  4956   31.12   23.536  -60.82    1.0    9.9515    3.2000   57.01 9000.00 9000.00   37.17    2.3700 9000.00000 9000.00000 9000.000
  4958   31.07   23.546  -60.75    1.0    9.9518    3.2000   57.13 9000.00 9000.00   37.17    2.3700 9000.00000 9000.00000 9000.000
  4960   31.01   23.558  -60.69    1.0    9.9518    3.2100   57.28 9000.00 9000.00   37.16    2.3700 9000.00000 9000.00000 9000.000
  4962   30.97   23.566  -60.67    1.0    9.9515    3.2100   57.39 9000.00 9000.00   37.14    2.3700 9000.00000 9000.00000 9000.000
  4964   30.93   23.574  -60.63    1.0   10.0371    3.2500   57.49 9000.00 9000.00   37.14    2.3900 9000.00000 9000.00000 9000.000
  4966   30.88   23.584  -60.56    1.0   10.0371    3.2500   57.62 9000.00 9000.00   37.13    2.3900 9000.00000 9000.00000 9000.000
  4968   30.84   23.592  -60.58    1.0   10.0798    3.2700   57.72 9000.00 9000.00   37.12    2.4000 9000.00000 9000.00000 9000.000
  4970   30.79   23.602  -60.63    1.0   10.1228    3.2900   57.85 9000.00 9000.00   37.12    2.4100 9000.00000 9000.00000 9000.000
  4972   30.75   23.611  -60.65    1.0   10.1224    3.2900   57.95 9000.00 9000.00   37.10    2.4100 9000.00000 9000.00000 9000.000
  4974   30.70   23.621  -60.69    1.0   10.1651    3.3100   58.08 9000.00 9000.00   37.09    2.4200 9000.00000 9000.00000 9000.000
  4976   30.65   23.631  -60.74    1.0   10.1651    3.3200   58.21 9000.00 9000.00   37.08    2.4200 9000.00000 9000.00000 9000.000
  4978   30.60   23.641  -60.67    1.0   10.2079    3.3400   58.35 9000.00 9000.00   37.07    2.4300 9000.00000 9000.00000 9000.000
  4980   30.56   23.649  -60.44    1.0   10.2505    3.3500   58.45 9000.00 9000.00   37.06    2.4400 9000.00000 9000.00000 9000.000
  4982   30.51   23.659  -60.37    1.0   10.2505    3.3600   58.58 9000.00 9000.00   37.05    2.4400 9000.00000 9000.00000 9000.000
  4984   30.46   23.669  -60.35    1.0   10.2509    3.3700   58.72 9000.00 9000.00   37.05    2.4400 9000.00000 9000.00000 9000.000
  4986   30.42   23.678  -60.32    1.0   10.2508    3.3700   58.82 9000.00 9000.00   37.04    2.4400 9000.00000 9000.00000 9000.000
  4988   30.38   23.686  -60.27    1.0   10.2504    3.3700   58.93 9000.00 9000.00   37.02    2.4400 9000.00000 9000.00000 9000.000
  4990   30.33   23.696  -60.20    1.0   10.2935    3.3900   59.06 9000.00 9000.00   37.02    2.4500 9000.00000 9000.00000 9000.000
  4992   30.28   23.706  -60.21    1.0   10.2938    3.4000   59.20 9000.00 9000.00   37.02    2.4500 9000.00000 9000.00000 9000.000
  4994   30.24   23.715  -60.18    1.0   10.3365    3.4200   59.30 9000.00 9000.00   37.01    2.4600 9000.00000 9000.00000 9000.000
  4996   30.20   23.723  -60.00    1.0   10.3361    3.4200   59.41 9000.00 9000.00   36.99    2.4600 9000.00000 9000.00000 9000.000
  4998   30.15   23.733  -59.79    1.0   10.3788    3.4400   59.55 9000.00 9000.00   36.98    2.4700 9000.00000 9000.00000 9000.000
  5000   30.10   23.744  -59.75    1.0   10.4215    3.4600   59.68 9000.00 9000.00   36.97    2.4800 9000.00000 9000.00000 9000.000
  5002   30.06   23.752  -59.76    1.0   10.4218    3.4700   59.79 9000.00 9000.00   36.97    2.4800 9000.00000 9000.00000 9000.000
  5004   30.02   23.760  -59.53    1.0   10.4218    3.4700   59.90 9000.00 9000.00   36.96    2.4800 9000.00000 9000.00000 9000.000
  5006   29.98   23.768  -59.22    1.0   10.4644    3.4900   60.01 9000.00 9000.00   36.95    2.4900 9000.00000 9000.00000 9000.000
  5008   29.93   23.779  -59.26    1.0   10.5075    3.5100   60.15 9000.00 9000.00   36.95    2.5000 9000.00000 9000.00000 9000.000
  5010   29.88   23.789  -59.35    1.0   10.5075    3.5200   60.29 9000.00 9000.00   36.94    2.5000 9000.00000 9000.00000 9000.000
  5012   29.84   23.798  -59.34    1.0   10.5925    3.5500   60.40 9000.00 9000.00   36.92    2.5200 9000.00000 9000.00000 9000.000
  5014   29.80   23.806  -59.15    1.0   10.6352    3.5700   60.51 9000.00 9000.00   36.91    2.5300 9000.00000 9000.00000 9000.000
  5016   29.76   23.815  -58.91    1.0   10.6779    3.5900   60.63 9000.00 9000.00   36.90    2.5400 9000.00000 9000.00000 9000.000
