36
NASA/GSFC/SHADOZ Archive          : https://tropo.gsfc.nasa.gov/shadoz
SHADOZ Principal Investigator     : Ryan M. Stauffer (NASA/Goddard Space Flight Center, USA; ryan.m.stauffer@nasa.gov)
SHADOZ Archive Curator            : Debra E Kollonige (SSAI affiliated with NASA/GSFC, USA)
SHADOZ Version                    : 06
Reprocessed                       : Yes
SHADOZ format data created        : Fri Oct 14 14:50:23 2022
STATION                           : Nairobi, Kenya
Station Principal Investigator(s) : Christian Felix (MeteoSwiss, Switzerland)
Latitude (deg)                    : -1.30
Longitude (deg)                   : 36.76
Elevation (m)                     : 1795.00
Launch Date                       : 20200122
Launch Time (UT)                  : 07:13:53
Burst Pressure (hPa)              : 5.88
Integrated O3 to end of data (DU) : 207.09
Radiosonde                        : Vaisala RS92
Radiosonde Serial Number          : N2513318
Geom. Press. Offset Correction    : Yes
Pressure sensor offset (hPa)      : 0.000
Ozonesonde Instrument             : 1Z33321
KI Solution                       : 0.5% Half Buffer
Cathode Soln Volume (cc)          : 3.0
Cathode Soln Volume Correction    : No
Pump flowrate (sec/100ml)         : 30.100
Flowrate Correction (%)           : 9000
Pump Temperature Correction       : Yes
Applied background current (uA)   : 0.050
Applied pump efficiency factors   : Komhyr et al., 1995
Transfer Function                 : No
Missing or bad values             : 9000
Comment : Reprocessing reference: Witte et al. [https://doi.org/10.1002/2016JD026403]
Comment : 
Comment : 
Time   Press    GeopAlt   Temp    RH     O3_mPa    O3_ppmv  O3_DU  Wind_Dir Wind_Spd  TPump  O3CellI  GPS_Lat    GPS_Lon   GPS_Alt
  4198   42.67   21.577  -67.02    1.0    7.0977    1.6600   45.35 9000.00 9000.00   21.27    1.8700 9000.00000 9000.00000 9000.000
  4200   42.60   21.587  -67.05    1.0    7.0976    1.6700   45.44 9000.00 9000.00   21.26    1.8700 9000.00000 9000.00000 9000.000
  4202   42.53   21.597  -66.99    1.0    7.0976    1.6700   45.53 9000.00 9000.00   21.25    1.8700 9000.00000 9000.00000 9000.000
  4204   42.46   21.607  -66.85    1.0    7.0976    1.6700   45.62 9000.00 9000.00   21.24    1.8700 9000.00000 9000.00000 9000.000
  4206   42.38   21.618  -66.76    1.0    7.1363    1.6800   45.73 9000.00 9000.00   21.22    1.8800 9000.00000 9000.00000 9000.000
  4208   42.31   21.628  -66.67    1.0    7.2145    1.7100   45.82 9000.00 9000.00   21.22    1.9000 9000.00000 9000.00000 9000.000
  4210   42.24   21.638  -66.56    1.0    7.2532    1.7200   45.92 9000.00 9000.00   21.20    1.9100 9000.00000 9000.00000 9000.000
  4212   42.16   21.650  -66.26    1.0    7.2925    1.7300   46.03 9000.00 9000.00   21.20    1.9200 9000.00000 9000.00000 9000.000
  4214   42.08   21.661  -66.02    1.0    7.2535    1.7200   46.13 9000.00 9000.00   21.19    1.9100 9000.00000 9000.00000 9000.000
  4216   42.00   21.673  -65.86    1.0    7.2924    1.7400   46.24 9000.00 9000.00   21.18    1.9200 9000.00000 9000.00000 9000.000
  4218   41.93   21.683  -65.59    1.0    7.3702    1.7600   46.34 9000.00 9000.00   21.16    1.9400 9000.00000 9000.00000 9000.000
  4220   41.86   21.693  -65.24    1.0    7.4091    1.7700   46.44 9000.00 9000.00   21.15    1.9500 9000.00000 9000.00000 9000.000
  4222   41.79   21.703  -64.98    1.0    7.5263    1.8000   46.54 9000.00 9000.00   21.15    1.9800 9000.00000 9000.00000 9000.000
  4224   41.73   21.712  -64.79    1.0    7.6432    1.8300   46.62 9000.00 9000.00   21.14    2.0100 9000.00000 9000.00000 9000.000
  4226   41.66   21.722  -64.61    1.0    7.7209    1.8500   46.72 9000.00 9000.00   21.12    2.0300 9000.00000 9000.00000 9000.000
  4228   41.58   21.734  -64.56    1.0    7.7212    1.8600   46.84 9000.00 9000.00   21.12    2.0300 9000.00000 9000.00000 9000.000
  4230   41.51   21.744  -64.61    1.0    7.7601    1.8700   46.94 9000.00 9000.00   21.12    2.0400 9000.00000 9000.00000 9000.000
  4232   41.44   21.754  -64.71    1.0    7.8381    1.8900   47.05 9000.00 9000.00   21.11    2.0600 9000.00000 9000.00000 9000.000
  4234   41.37   21.765  -64.78    1.0    7.8771    1.9000   47.15 9000.00 9000.00   21.10    2.0700 9000.00000 9000.00000 9000.000
  4236   41.29   21.777  -64.82    1.0    7.9158    1.9200   47.27 9000.00 9000.00   21.08    2.0800 9000.00000 9000.00000 9000.000
  4238   41.23   21.785  -64.83    1.0    7.9940    1.9400   47.37 9000.00 9000.00   21.08    2.1000 9000.00000 9000.00000 9000.000
  4240   41.16   21.796  -64.84    1.0    8.1109    1.9700   47.47 9000.00 9000.00   21.07    2.1300 9000.00000 9000.00000 9000.000
  4242   41.09   21.806  -64.95    1.0    8.1499    1.9800   47.58 9000.00 9000.00   21.06    2.1400 9000.00000 9000.00000 9000.000
  4244   41.02   21.817  -65.02    1.0    8.1496    1.9900   47.69 9000.00 9000.00   21.04    2.1400 9000.00000 9000.00000 9000.000
  4246   40.95   21.827  -65.02    1.0    8.2275    2.0100   47.80 9000.00 9000.00   21.03    2.1600 9000.00000 9000.00000 9000.000
  4248   40.89   21.836  -64.97    1.0    8.2278    2.0100   47.90 9000.00 9000.00   21.03    2.1600 9000.00000 9000.00000 9000.000
  4250   40.83   21.845  -64.85    1.0    8.1887    2.0100   47.99 9000.00 9000.00   21.02    2.1500 9000.00000 9000.00000 9000.000
  4252   40.76   21.855  -64.68    1.0    8.1887    2.0100   48.10 9000.00 9000.00   21.01    2.1500 9000.00000 9000.00000 9000.000
  4254   40.69   21.866  -64.37    1.0    8.2276    2.0200   48.22 9000.00 9000.00   21.00    2.1600 9000.00000 9000.00000 9000.000
  4256   40.62   21.876  -64.25    1.0    8.2666    2.0400   48.33 9000.00 9000.00   20.99    2.1700 9000.00000 9000.00000 9000.000
  4258   40.55   21.887  -64.15    1.0    8.3448    2.0600   48.44 9000.00 9000.00   20.99    2.1900 9000.00000 9000.00000 9000.000
  4260   40.48   21.897  -63.97    1.0    8.3838    2.0700   48.56 9000.00 9000.00   20.98    2.2000 9000.00000 9000.00000 9000.000
  4262   40.42   21.907  -63.83    1.0    8.3835    2.0700   48.65 9000.00 9000.00   20.96    2.2000 9000.00000 9000.00000 9000.000
  4264   40.36   21.916  -63.84    1.0    8.3834    2.0800   48.75 9000.00 9000.00   20.96    2.2000 9000.00000 9000.00000 9000.000
  4266   40.31   21.923  -63.77    1.0    8.3833    2.0800   48.83 9000.00 9000.00   20.95    2.2000 9000.00000 9000.00000 9000.000
  4268   40.24   21.934  -63.74    1.0    8.4223    2.0900   48.95 9000.00 9000.00   20.94    2.2100 9000.00000 9000.00000 9000.000
  4270   40.17   21.945  -63.75    1.0    8.4225    2.1000   49.06 9000.00 9000.00   20.94    2.2100 9000.00000 9000.00000 9000.000
  4272   40.12   21.952  -63.79    1.0    8.4224    2.1000   49.15 9000.00 9000.00   20.93    2.2100 9000.00000 9000.00000 9000.000
  4274   40.06   21.961  -63.63    1.0    8.4613    2.1100   49.25 9000.00 9000.00   20.92    2.2200 9000.00000 9000.00000 9000.000
  4276   40.00   21.971  -63.45    1.0    8.4223    2.1100   49.35 9000.00 9000.00   20.91    2.2100 9000.00000 9000.00000 9000.000
  4278   39.94   21.980  -63.48    1.0    8.4222    2.1100   49.45 9000.00 9000.00   20.90    2.2100 9000.00000 9000.00000 9000.000
  4280   39.87   21.991  -63.60    1.0    8.4222    2.1100   49.56 9000.00 9000.00   20.89    2.2100 9000.00000 9000.00000 9000.000
  4282   39.81   22.000  -63.69    1.0    8.4222    2.1200   49.66 9000.00 9000.00   20.88    2.2100 9000.00000 9000.00000 9000.000
  4284   39.75   22.009  -63.70    1.0    8.4224    2.1200   49.76 9000.00 9000.00   20.88    2.2100 9000.00000 9000.00000 9000.000
  4286   39.70   22.017  -63.71    1.0    8.4220    2.1200   49.85 9000.00 9000.00   20.86    2.2100 9000.00000 9000.00000 9000.000
  4288   39.64   22.026  -63.82    1.0    8.4609    2.1300   49.95 9000.00 9000.00   20.85    2.2200 9000.00000 9000.00000 9000.000
  4290   39.58   22.035  -63.98    1.0    8.4609    2.1400   50.05 9000.00 9000.00   20.84    2.2200 9000.00000 9000.00000 9000.000
  4292   39.51   22.046  -64.10    1.0    8.4611    2.1400   50.17 9000.00 9000.00   20.84    2.2200 9000.00000 9000.00000 9000.000
  4294   39.45   22.056  -64.19    1.0    8.5001    2.1500   50.27 9000.00 9000.00   20.83    2.2300 9000.00000 9000.00000 9000.000
  4296   39.39   22.065  -64.13    1.0    8.5000    2.1600   50.37 9000.00 9000.00   20.82    2.2300 9000.00000 9000.00000 9000.000
  4298   39.34   22.073  -64.10    1.0    8.5002    2.1600   50.46 9000.00 9000.00   20.82    2.2300 9000.00000 9000.00000 9000.000
  4300   39.29   22.080  -64.13    1.0    8.5001    2.1600   50.54 9000.00 9000.00   20.81    2.2300 9000.00000 9000.00000 9000.000
  4302   39.23   22.090  -64.19    1.0    8.4611    2.1600   50.65 9000.00 9000.00   20.81    2.2200 9000.00000 9000.00000 9000.000
  4304   39.17   22.099  -64.19    1.0    8.4610    2.1600   50.75 9000.00 9000.00   20.80    2.2200 9000.00000 9000.00000 9000.000
  4306   39.11   22.108  -64.17    1.0    8.4610    2.1600   50.85 9000.00 9000.00   20.79    2.2200 9000.00000 9000.00000 9000.000
  4308   39.06   22.116  -64.26    1.0    8.4222    2.1600   50.94 9000.00 9000.00   20.79    2.2100 9000.00000 9000.00000 9000.000
  4310   39.01   22.124  -64.35    1.0    8.4218    2.1600   51.02 9000.00 9000.00   20.77    2.2100 9000.00000 9000.00000 9000.000
  4312   38.95   22.133  -64.37    1.0    8.4610    2.1700   51.12 9000.00 9000.00   20.77    2.2200 9000.00000 9000.00000 9000.000
  4314   38.90   22.141  -64.36    1.0    8.5389    2.2000   51.21 9000.00 9000.00   20.76    2.2400 9000.00000 9000.00000 9000.000
  4316   38.84   22.151  -64.40    1.0    8.5389    2.2000   51.31 9000.00 9000.00   20.75    2.2400 9000.00000 9000.00000 9000.000
  4318   38.78   22.160  -64.46    1.0    8.5388    2.2000   51.42 9000.00 9000.00   20.74    2.2400 9000.00000 9000.00000 9000.000
  4320   38.73   22.168  -64.57    1.0    8.5387    2.2000   51.50 9000.00 9000.00   20.73    2.2400 9000.00000 9000.00000 9000.000
  4322   38.67   22.177  -64.69    1.0    8.5777    2.2200   51.61 9000.00 9000.00   20.72    2.2500 9000.00000 9000.00000 9000.000
  4324   38.62   22.185  -64.78    1.0    8.6166    2.2300   51.70 9000.00 9000.00   20.71    2.2600 9000.00000 9000.00000 9000.000
  4326   38.56   22.195  -64.82    1.0    8.6165    2.2300   51.80 9000.00 9000.00   20.70    2.2600 9000.00000 9000.00000 9000.000
  4328   38.51   22.203  -64.82    1.0    8.6164    2.2400   51.89 9000.00 9000.00   20.69    2.2600 9000.00000 9000.00000 9000.000
  4330   38.46   22.211  -64.77    1.0    8.6163    2.2400   51.98 9000.00 9000.00   20.68    2.2600 9000.00000 9000.00000 9000.000
  4332   38.40   22.220  -64.69    1.0    8.6553    2.2500   52.09 9000.00 9000.00   20.67    2.2700 9000.00000 9000.00000 9000.000
  4334   38.34   22.230  -64.80    1.0    8.6555    2.2600   52.19 9000.00 9000.00   20.67    2.2700 9000.00000 9000.00000 9000.000
  4336   38.28   22.239  -64.88    1.0    8.6552    2.2600   52.30 9000.00 9000.00   20.65    2.2700 9000.00000 9000.00000 9000.000
  4338   38.23   22.247  -64.89    1.0    8.6941    2.2700   52.39 9000.00 9000.00   20.64    2.2800 9000.00000 9000.00000 9000.000
  4340   38.18   22.255  -64.99    1.0    8.6943    2.2800   52.48 9000.00 9000.00   20.64    2.2800 9000.00000 9000.00000 9000.000
  4342   38.13   22.263  -65.05    1.0    8.7332    2.2900   52.57 9000.00 9000.00   20.63    2.2900 9000.00000 9000.00000 9000.000
  4344   38.08   22.271  -64.95    1.0    8.7328    2.2900   52.66 9000.00 9000.00   20.62    2.2900 9000.00000 9000.00000 9000.000
  4346   38.03   22.279  -64.80    1.0    8.7330    2.3000   52.75 9000.00 9000.00   20.62    2.2900 9000.00000 9000.00000 9000.000
  4348   37.97   22.289  -64.79    1.0    8.7330    2.3000   52.86 9000.00 9000.00   20.61    2.2900 9000.00000 9000.00000 9000.000
  4350   37.92   22.297  -64.84    1.0    8.7329    2.3000   52.95 9000.00 9000.00   20.60    2.2900 9000.00000 9000.00000 9000.000
  4352   37.86   22.307  -64.89    1.0    8.7329    2.3100   53.06 9000.00 9000.00   20.59    2.2900 9000.00000 9000.00000 9000.000
  4354   37.81   22.315  -64.91    1.0    8.7718    2.3200   53.15 9000.00 9000.00   20.58    2.3000 9000.00000 9000.00000 9000.000
  4356   37.75   22.324  -64.82    1.0    8.8497    2.3400   53.26 9000.00 9000.00   20.57    2.3200 9000.00000 9000.00000 9000.000
  4358   37.68   22.336  -64.79    1.0    8.8887    2.3600   53.39 9000.00 9000.00   20.56    2.3300 9000.00000 9000.00000 9000.000
  4360   37.64   22.342  -64.79    1.0    8.9275    2.3700   53.47 9000.00 9000.00   20.55    2.3400 9000.00000 9000.00000 9000.000
  4362   37.60   22.349  -64.75    1.0    8.9274    2.3700   53.54 9000.00 9000.00   20.54    2.3400 9000.00000 9000.00000 9000.000
  4364   37.54   22.358  -64.61    1.0    8.9274    2.3800   53.65 9000.00 9000.00   20.53    2.3400 9000.00000 9000.00000 9000.000
  4366   37.49   22.367  -64.56    1.0    8.9273    2.3800   53.75 9000.00 9000.00   20.52    2.3400 9000.00000 9000.00000 9000.000
  4368   37.43   22.376  -64.60    1.0    8.8883    2.3700   53.86 9000.00 9000.00   20.51    2.3300 9000.00000 9000.00000 9000.000
  4370   37.37   22.386  -64.61    1.0    8.8885    2.3800   53.97 9000.00 9000.00   20.51    2.3300 9000.00000 9000.00000 9000.000
  4372   37.32   22.394  -64.54    1.0    8.9274    2.3900   54.07 9000.00 9000.00   20.50    2.3400 9000.00000 9000.00000 9000.000
  4374   37.26   22.404  -64.35    1.0    8.9664    2.4100   54.18 9000.00 9000.00   20.49    2.3500 9000.00000 9000.00000 9000.000
  4376   37.21   22.412  -64.18    1.0    9.0053    2.4200   54.28 9000.00 9000.00   20.48    2.3600 9000.00000 9000.00000 9000.000
  4378   37.16   22.420  -64.08    1.0    9.0439    2.4300   54.37 9000.00 9000.00   20.46    2.3700 9000.00000 9000.00000 9000.000
  4380   37.10   22.430  -63.97    1.0    9.1221    2.4600   54.49 9000.00 9000.00   20.46    2.3900 9000.00000 9000.00000 9000.000
  4382   37.05   22.439  -63.86    1.0    9.1610    2.4700   54.58 9000.00 9000.00   20.45    2.4000 9000.00000 9000.00000 9000.000
  4384   36.98   22.450  -63.78    1.0    9.2000    2.4900   54.72 9000.00 9000.00   20.45    2.4100 9000.00000 9000.00000 9000.000
  4386   36.93   22.459  -63.77    1.0    9.2779    2.5100   54.82 9000.00 9000.00   20.44    2.4300 9000.00000 9000.00000 9000.000
  4388   36.88   22.467  -63.87    1.0    9.3558    2.5400   54.92 9000.00 9000.00   20.43    2.4500 9000.00000 9000.00000 9000.000
  4390   36.82   22.477  -63.98    1.0    9.3948    2.5500   55.04 9000.00 9000.00   20.42    2.4600 9000.00000 9000.00000 9000.000
  4392   36.77   22.485  -64.07    1.0    9.4726    2.5800   55.14 9000.00 9000.00   20.41    2.4800 9000.00000 9000.00000 9000.000
  4394   36.71   22.495  -64.12    1.0    9.4729    2.5800   55.26 9000.00 9000.00   20.41    2.4800 9000.00000 9000.00000 9000.000
  4396   36.65   22.505  -64.16    1.0    9.5505    2.6100   55.39 9000.00 9000.00   20.39    2.5000 9000.00000 9000.00000 9000.000
  4398   36.60   22.514  -64.20    1.0    9.5898    2.6200   55.49 9000.00 9000.00   20.39    2.5100 9000.00000 9000.00000 9000.000
  4400   36.54   22.524  -63.93    1.0    9.5897    2.6200   55.61 9000.00 9000.00   20.38    2.5100 9000.00000 9000.00000 9000.000
  4402   36.48   22.534  -63.66    1.0    9.5897    2.6300   55.74 9000.00 9000.00   20.37    2.5100 9000.00000 9000.00000 9000.000
  4404   36.42   22.544  -63.68    1.0    9.5897    2.6300   55.86 9000.00 9000.00   20.36    2.5100 9000.00000 9000.00000 9000.000
  4406   36.37   22.552  -63.66    1.0    9.5896    2.6400   55.97 9000.00 9000.00   20.35    2.5100 9000.00000 9000.00000 9000.000
  4408   36.33   22.559  -63.45    1.0    9.5895    2.6400   56.05 9000.00 9000.00   20.34    2.5100 9000.00000 9000.00000 9000.000
  4410   36.26   22.571  -63.32    1.0    9.6285    2.6600   56.20 9000.00 9000.00   20.33    2.5200 9000.00000 9000.00000 9000.000
  4412   36.20   22.581  -63.24    1.0    9.6288    2.6600   56.32 9000.00 9000.00   20.33    2.5200 9000.00000 9000.00000 9000.000
  4414   36.14   22.591  -63.20    1.0    9.6677    2.6800   56.45 9000.00 9000.00   20.32    2.5300 9000.00000 9000.00000 9000.000
  4416   36.08   22.601  -62.96    1.0    9.6677    2.6800   56.58 9000.00 9000.00   20.31    2.5300 9000.00000 9000.00000 9000.000
  4418   36.03   22.610  -62.68    1.0    9.7066    2.6900   56.68 9000.00 9000.00   20.30    2.5400 9000.00000 9000.00000 9000.000
  4420   35.98   22.618  -62.47    1.0    9.7066    2.7000   56.79 9000.00 9000.00   20.30    2.5400 9000.00000 9000.00000 9000.000
  4422   35.92   22.629  -62.51    1.0    9.7459    2.7100   56.92 9000.00 9000.00   20.30    2.5500 9000.00000 9000.00000 9000.000
  4424   35.86   22.639  -62.61    1.0    9.8241    2.7400   57.05 9000.00 9000.00   20.30    2.5700 9000.00000 9000.00000 9000.000
  4426   35.80   22.649  -62.68    1.0    9.8628    2.7500   57.18 9000.00 9000.00   20.28    2.5800 9000.00000 9000.00000 9000.000
  4428   35.74   22.660  -62.65    1.0    9.9017    2.7700   57.31 9000.00 9000.00   20.27    2.5900 9000.00000 9000.00000 9000.000
  4430   35.68   22.670  -62.61    1.0    9.9410    2.7900   57.44 9000.00 9000.00   20.27    2.6000 9000.00000 9000.00000 9000.000
  4432   35.62   22.680  -62.49    1.0   10.0190    2.8100   57.57 9000.00 9000.00   20.26    2.6200 9000.00000 9000.00000 9000.000
  4434   35.57   22.689  -62.39    1.0   10.0579    2.8300   57.68 9000.00 9000.00   20.25    2.6300 9000.00000 9000.00000 9000.000
  4436   35.51   22.699  -62.47    1.0   10.1359    2.8500   57.82 9000.00 9000.00   20.24    2.6500 9000.00000 9000.00000 9000.000
  4438   35.46   22.708  -62.54    1.0   10.1751    2.8700   57.93 9000.00 9000.00   20.24    2.6600 9000.00000 9000.00000 9000.000
  4440   35.41   22.717  -62.62    1.0   10.1750    2.8700   58.04 9000.00 9000.00   20.23    2.6600 9000.00000 9000.00000 9000.000
  4442   35.36   22.726  -62.70    1.0   10.2140    2.8900   58.16 9000.00 9000.00   20.22    2.6700 9000.00000 9000.00000 9000.000
  4444   35.30   22.736  -62.75    1.0   10.2139    2.8900   58.29 9000.00 9000.00   20.21    2.6700 9000.00000 9000.00000 9000.000
  4446   35.26   22.743  -62.72    1.0   10.2528    2.9100   58.39 9000.00 9000.00   20.20    2.6800 9000.00000 9000.00000 9000.000
  4448   35.21   22.752  -62.68    1.0   10.2527    2.9100   58.50 9000.00 9000.00   20.19    2.6800 9000.00000 9000.00000 9000.000
  4450   35.15   22.762  -62.65    1.0   10.2531    2.9200   58.64 9000.00 9000.00   20.19    2.6800 9000.00000 9000.00000 9000.000
  4452   35.10   22.771  -62.72    1.0   10.2530    2.9200   58.75 9000.00 9000.00   20.18    2.6800 9000.00000 9000.00000 9000.000
  4454   35.05   22.780  -62.80    1.0   10.4089    2.9700   58.87 9000.00 9000.00   20.17    2.7200 9000.00000 9000.00000 9000.000
  4456   34.99   22.790  -62.88    1.0   10.4089    2.9700   59.01 9000.00 9000.00   20.16    2.7200 9000.00000 9000.00000 9000.000
  4458   34.92   22.803  -62.67    1.0   10.4873    3.0000   59.18 9000.00 9000.00   20.17    2.7400 9000.00000 9000.00000 9000.000
  4460   34.86   22.813  -62.19    1.0   10.4869    3.0100   59.32 9000.00 9000.00   20.15    2.7400 9000.00000 9000.00000 9000.000
  4462   34.82   22.820  -62.12    1.0   10.4871    3.0100   59.41 9000.00 9000.00   20.15    2.7400 9000.00000 9000.00000 9000.000
  4464   34.78   22.827  -62.09    1.0   10.6429    3.0600   59.51 9000.00 9000.00   20.14    2.7800 9000.00000 9000.00000 9000.000
  4466   34.73   22.836  -62.06    1.0   10.6822    3.0800   59.63 9000.00 9000.00   20.14    2.7900 9000.00000 9000.00000 9000.000
  4468   34.68   22.845  -62.07    1.0   10.6818    3.0800   59.75 9000.00 9000.00   20.12    2.7900 9000.00000 9000.00000 9000.000
  4470   34.62   22.856  -62.15    1.0   10.6432    3.0700   59.90 9000.00 9000.00   20.12    2.7800 9000.00000 9000.00000 9000.000
  4472   34.57   22.865  -62.15    1.0   10.5651    3.0600   60.02 9000.00 9000.00   20.11    2.7600 9000.00000 9000.00000 9000.000
  4474   34.53   22.872  -62.15    1.0   10.5650    3.0600   60.12 9000.00 9000.00   20.10    2.7600 9000.00000 9000.00000 9000.000
  4476   34.47   22.883  -62.16    1.0   10.5650    3.0600   60.26 9000.00 9000.00   20.09    2.7600 9000.00000 9000.00000 9000.000
  4478   34.42   22.892  -62.17    1.0   10.5650    3.0700   60.38 9000.00 9000.00   20.08    2.7600 9000.00000 9000.00000 9000.000
  4480   34.37   22.901  -62.19    1.0   10.5649    3.0700   60.50 9000.00 9000.00   20.07    2.7600 9000.00000 9000.00000 9000.000
  4482   34.33   22.908  -62.17    1.0   10.5648    3.0800   60.60 9000.00 9000.00   20.06    2.7600 9000.00000 9000.00000 9000.000
  4484   34.28   22.917  -62.10    1.0   10.6427    3.1000   60.72 9000.00 9000.00   20.05    2.7800 9000.00000 9000.00000 9000.000
  4486   34.22   22.928  -62.05    1.0   10.6427    3.1100   60.87 9000.00 9000.00   20.04    2.7800 9000.00000 9000.00000 9000.000
  4488   34.17   22.937  -61.82    1.0   10.6430    3.1100   60.99 9000.00 9000.00   20.04    2.7800 9000.00000 9000.00000 9000.000
  4490   34.13   22.944  -61.67    1.0   10.6429    3.1200   61.09 9000.00 9000.00   20.03    2.7800 9000.00000 9000.00000 9000.000
  4492   34.07   22.955  -61.61    1.0   10.6429    3.1200   61.24 9000.00 9000.00   20.02    2.7800 9000.00000 9000.00000 9000.000
  4494   34.02   22.964  -61.57    1.0   10.6428    3.1300   61.36 9000.00 9000.00   20.01    2.7800 9000.00000 9000.00000 9000.000
  4496   33.97   22.973  -61.66    1.0   10.6428    3.1300   61.49 9000.00 9000.00   20.01    2.7800 9000.00000 9000.00000 9000.000
  4498   33.92   22.982  -61.63    1.0   10.6427    3.1400   61.61 9000.00 9000.00   20.00    2.7800 9000.00000 9000.00000 9000.000
  4500   33.87   22.991  -61.40    1.0   10.6817    3.1500   61.73 9000.00 9000.00   19.99    2.7900 9000.00000 9000.00000 9000.000
  4502   33.83   22.999  -61.28    1.0   10.6819    3.1600   61.83 9000.00 9000.00   19.99    2.7900 9000.00000 9000.00000 9000.000
  4504   33.78   23.008  -61.34    1.0   10.7205    3.1700   61.96 9000.00 9000.00   19.97    2.8000 9000.00000 9000.00000 9000.000
  4506   33.73   23.017  -61.28    1.0   10.7204    3.1800   62.08 9000.00 9000.00   19.96    2.8000 9000.00000 9000.00000 9000.000
  4508   33.68   23.026  -61.12    1.0   10.7208    3.1800   62.21 9000.00 9000.00   19.96    2.8000 9000.00000 9000.00000 9000.000
